transaction_id,account_id,transaction_type,amount,currency,merchant_category,transaction_date,is_international,fraud_score,status
TXN-00004738,ACC-54056,Transfer,2302.4,JPY,Restaurant,2025-09-23 21:29:17.753678,False,0.767,Completed
TXN-00004739,ACC-31305,Transfer,28116.88,JPY,Retail,2026-01-05 21:29:17.753682,False,0.791,Completed
TXN-00004740,ACC-19934,Withdrawal,26419.22,USD,Utilities,2025-08-27 21:29:17.753686,True,0.635,Completed
TXN-00004741,ACC-61975,Deposit,28085.48,EUR,Entertainment,2025-12-20 21:29:17.753690,False,0.997,Completed
TXN-00004742,ACC-21977,Withdrawal,6617.59,GBP,Healthcare,2025-11-13 21:29:17.753694,False,0.442,Completed
TXN-00004743,ACC-76683,Withdrawal,44107.31,USD,Retail,2025-12-26 21:29:17.753698,False,0.914,Completed
TXN-00004744,ACC-50335,Transfer,32621.69,USD,Healthcare,2025-11-11 21:29:17.753702,True,0.364,Completed
TXN-00004745,ACC-90854,Payment,39128.37,USD,Entertainment,2025-12-26 21:29:17.753706,False,0.527,Completed
TXN-00004746,ACC-58353,Transfer,42383.93,USD,Healthcare,2025-10-20 21:29:17.753710,False,0.747,Pending
TXN-00004747,ACC-95250,Transfer,44732.09,GBP,Restaurant,2025-11-19 21:29:17.753714,False,0.453,Completed
TXN-00004748,ACC-53265,Transfer,36134.07,EUR,Utilities,2026-01-11 21:29:17.753717,False,0.407,Completed
TXN-00004749,ACC-87852,Payment,36323.97,USD,Online,2025-09-09 21:29:17.753721,False,0.698,Completed
TXN-00004750,ACC-74703,Deposit,7473.91,USD,Utilities,2025-11-13 21:29:17.753725,False,0.03,Completed
TXN-00004751,ACC-54859,Withdrawal,8478.39,USD,Restaurant,2025-10-08 21:29:17.753729,False,0.357,Failed
TXN-00004752,ACC-62002,Payment,37675.95,USD,Travel,2025-12-25 21:29:17.753733,False,0.529,Failed
TXN-00004753,ACC-10367,Transfer,11000.32,USD,Restaurant,2025-09-21 21:29:17.753737,False,0.209,Pending
TXN-00004754,ACC-18891,Deposit,27649.35,GBP,Travel,2025-12-16 21:29:17.753741,False,0.827,Completed
TXN-00004755,ACC-43298,Withdrawal,13584.16,GBP,Entertainment,2025-12-10 21:29:17.753745,False,0.018,Pending
TXN-00004756,ACC-64538,Deposit,12778.9,EUR,Healthcare,2025-07-27 21:29:17.753749,True,0.188,Pending
TXN-00004757,ACC-98919,Deposit,22546.59,GBP,Online,2026-01-11 21:29:17.753773,False,0.37,Completed
TXN-00004758,ACC-23041,Withdrawal,8268.85,JPY,Utilities,2025-10-01 21:29:17.753781,False,0.605,Completed
TXN-00004759,ACC-18463,Payment,42301.66,EUR,Travel,2026-01-09 21:29:17.753785,False,0.315,Completed
TXN-00004760,ACC-19759,Deposit,7408.22,EUR,Online,2025-07-29 21:29:17.753789,True,0.994,Completed
TXN-00004761,ACC-58308,Deposit,38928.32,GBP,Travel,2026-01-12 21:29:17.753793,False,0.15,Completed
TXN-00004762,ACC-52343,Withdrawal,23455.92,EUR,Entertainment,2025-12-15 21:29:17.753797,False,0.571,Completed
TXN-00004763,ACC-93641,Withdrawal,10337.01,USD,Online,2025-11-01 21:29:17.753801,False,0.278,Completed
TXN-00004764,ACC-93579,Transfer,17131.38,USD,Entertainment,2025-12-15 21:29:17.753805,False,0.298,Completed
TXN-00004765,ACC-60439,Deposit,21331.2,EUR,Restaurant,2025-10-09 21:29:17.753809,False,0.016,Completed
TXN-00004766,ACC-92347,Payment,13941.02,EUR,Retail,2025-08-02 21:29:17.753813,False,0.3,Completed
TXN-00004767,ACC-52098,Deposit,40489.37,JPY,Restaurant,2025-11-03 21:29:17.753817,False,0.826,Completed
TXN-00004768,ACC-77359,Transfer,17671.58,EUR,Entertainment,2025-11-06 21:29:17.753820,False,0.266,Completed
TXN-00004769,ACC-29843,Withdrawal,24539.08,USD,Online,2025-08-07 21:29:17.753824,False,0.575,Completed
TXN-00004770,ACC-50140,Transfer,1445.14,JPY,Utilities,2025-11-28 21:29:17.753828,False,0.769,Completed
TXN-00004771,ACC-36967,Payment,11268.72,USD,Retail,2025-12-28 21:29:17.753832,True,0.788,Completed
TXN-00004772,ACC-81089,Transfer,4087.72,EUR,Retail,2025-08-11 21:29:17.753836,False,0.954,Completed
TXN-00004773,ACC-78869,Withdrawal,45431.25,USD,Healthcare,2025-08-29 21:29:17.753840,False,0.638,Completed
TXN-00004774,ACC-74852,Payment,43066.46,USD,Travel,2025-08-13 21:29:17.753844,True,0.965,Completed
TXN-00004775,ACC-16302,Payment,14046.79,EUR,Entertainment,2025-11-15 21:29:17.753848,False,0.148,Completed
TXN-00004776,ACC-65211,Payment,24397.49,USD,Restaurant,2025-11-19 21:29:17.753852,False,0.158,Completed
TXN-00004777,ACC-92539,Transfer,16242.46,USD,Healthcare,2025-08-16 21:29:17.753856,False,0.517,Completed
TXN-00004778,ACC-35280,Withdrawal,38838.61,USD,Utilities,2025-09-13 21:29:17.753860,True,0.819,Completed
TXN-00004779,ACC-12177,Payment,11616.6,USD,Utilities,2025-12-31 21:29:17.753864,False,0.856,Completed
TXN-00004780,ACC-35156,Withdrawal,40607.85,USD,Entertainment,2025-11-13 21:29:17.753868,False,0.448,Completed
TXN-00004781,ACC-30003,Withdrawal,9002.91,USD,Retail,2025-08-09 21:29:17.753872,False,0.967,Completed
TXN-00004782,ACC-70880,Payment,14585.26,USD,Healthcare,2025-12-05 21:29:17.753876,False,0.932,Completed
TXN-00004783,ACC-46875,Deposit,44431.12,USD,Utilities,2025-11-08 21:29:17.753880,True,0.381,Completed
TXN-00004784,ACC-32613,Payment,14303.68,GBP,Travel,2025-09-14 21:29:17.753884,False,0.507,Completed
TXN-00004785,ACC-43772,Withdrawal,45542.05,JPY,Restaurant,2025-08-20 21:29:17.753888,False,0.471,Completed
TXN-00004786,ACC-82408,Withdrawal,6778.63,USD,Travel,2025-09-10 21:29:17.753892,False,0.97,Completed
TXN-00004787,ACC-85876,Transfer,31590.77,USD,Online,2025-08-26 21:29:17.753896,False,0.804,Completed
TXN-00004788,ACC-28461,Deposit,13938.41,GBP,Entertainment,2025-09-26 21:29:17.753900,False,0.519,Completed
TXN-00004789,ACC-27864,Withdrawal,16046.51,GBP,Restaurant,2025-11-03 21:29:17.753904,False,0.026,Completed
TXN-00004790,ACC-33472,Payment,41679.95,USD,Retail,2025-10-06 21:29:17.753908,True,0.034,Completed
TXN-00004791,ACC-87266,Deposit,28644.51,USD,Restaurant,2025-07-19 21:29:17.753912,False,0.24,Completed
TXN-00004792,ACC-63550,Payment,10938.02,USD,Healthcare,2025-07-23 21:29:17.753916,False,0.713,Completed
TXN-00004793,ACC-62921,Deposit,47273.27,JPY,Travel,2026-01-07 21:29:17.753920,False,0.292,Completed
TXN-00004794,ACC-81385,Withdrawal,20251.05,GBP,Entertainment,2025-09-18 21:29:17.753924,False,0.036,Pending
TXN-00004795,ACC-64361,Deposit,43972.82,USD,Utilities,2025-11-04 21:29:17.753928,False,0.689,Failed
TXN-00004796,ACC-74486,Payment,45595.11,EUR,Healthcare,2025-09-21 21:29:17.753932,False,0.568,Completed
TXN-00004797,ACC-67937,Payment,20923.52,EUR,Online,2025-12-04 21:29:17.753936,False,0.9,Completed
TXN-00004798,ACC-83023,Transfer,20686.22,USD,Entertainment,2025-11-27 21:29:17.753940,False,0.907,Completed
TXN-00004799,ACC-35296,Deposit,27644.2,EUR,Utilities,2025-08-21 21:29:17.753943,False,0.995,Completed
TXN-00004800,ACC-28969,Payment,31848.76,GBP,Online,2025-12-02 21:29:17.753948,False,0.298,Completed
TXN-00004801,ACC-20337,Transfer,2735.28,JPY,Restaurant,2025-08-03 21:29:17.753951,True,0.296,Completed
TXN-00004802,ACC-36797,Payment,3393.01,USD,Utilities,2025-09-21 21:29:17.753955,False,0.979,Completed
TXN-00004803,ACC-92404,Deposit,12534.36,EUR,Travel,2025-11-07 21:29:17.753959,False,0.973,Completed
TXN-00004804,ACC-79109,Payment,21601.29,EUR,Retail,2025-10-19 21:29:17.753963,False,0.202,Completed
TXN-00004805,ACC-89752,Payment,32746.44,EUR,Utilities,2025-12-17 21:29:17.753967,False,0.466,Completed
TXN-00004806,ACC-88771,Deposit,9819.52,GBP,Online,2025-07-19 21:29:17.753971,False,0.556,Completed
TXN-00004807,ACC-63972,Deposit,15269.39,USD,Utilities,2025-09-04 21:29:17.753975,True,0.916,Completed
TXN-00004808,ACC-11018,Transfer,20388.09,EUR,Entertainment,2025-08-30 21:29:17.753979,False,0.123,Completed
TXN-00004809,ACC-90336,Deposit,13981.67,USD,Entertainment,2025-10-16 21:29:17.753983,False,0.277,Completed
TXN-00004810,ACC-23759,Deposit,19269.89,USD,Healthcare,2025-09-21 21:29:17.753987,True,0.268,Completed
TXN-00004811,ACC-22493,Payment,6387.91,GBP,Online,2025-11-23 21:29:17.753991,False,0.929,Completed
TXN-00004812,ACC-80716,Payment,769.96,GBP,Travel,2025-12-04 21:29:17.753995,False,0.16,Completed
TXN-00004813,ACC-24131,Deposit,9866.31,USD,Healthcare,2025-08-24 21:29:17.753999,False,0.555,Completed
TXN-00004814,ACC-15860,Withdrawal,13632.08,USD,Travel,2025-10-14 21:29:17.754003,False,0.628,Completed
TXN-00004815,ACC-34532,Deposit,39495.05,USD,Travel,2025-10-22 21:29:17.754007,False,0.427,Completed
TXN-00004816,ACC-32638,Deposit,37583.66,USD,Travel,2025-11-06 21:29:17.754011,True,0.014,Completed
TXN-00004817,ACC-85362,Deposit,36317.78,USD,Entertainment,2025-08-14 21:29:17.754015,True,0.096,Completed
TXN-00004818,ACC-27564,Deposit,48021.34,USD,Healthcare,2025-09-21 21:29:17.754019,True,0.35,Completed
TXN-00004819,ACC-24312,Transfer,20476.43,USD,Entertainment,2025-08-02 21:29:17.754023,False,0.84,Completed
TXN-00004820,ACC-44801,Deposit,5229.99,USD,Utilities,2025-09-04 21:29:17.754027,False,0.262,Pending
TXN-00004821,ACC-57457,Payment,40927.22,EUR,Retail,2025-10-14 21:29:17.754031,False,0.248,Completed
TXN-00004822,ACC-88968,Withdrawal,29166.51,EUR,Restaurant,2025-11-06 21:29:17.754035,False,0.994,Completed
TXN-00004823,ACC-53594,Withdrawal,49987.95,EUR,Online,2025-10-20 21:29:17.754039,True,0.838,Completed
TXN-00004824,ACC-48891,Deposit,16979.5,GBP,Healthcare,2025-08-24 21:29:17.754043,False,0.216,Completed
TXN-00004825,ACC-92121,Transfer,43706.96,JPY,Online,2025-10-22 21:29:17.754047,False,0.181,Completed
TXN-00004826,ACC-18736,Withdrawal,43005.24,USD,Retail,2025-08-29 21:29:17.754051,False,0.672,Completed
TXN-00004827,ACC-89868,Deposit,49167.38,GBP,Utilities,2025-10-06 21:29:17.754055,False,0.539,Completed
TXN-00004828,ACC-24851,Payment,49209.16,GBP,Online,2025-11-27 21:29:17.754059,False,0.101,Completed
TXN-00004829,ACC-71555,Deposit,49592.44,USD,Travel,2025-10-20 21:29:17.754063,False,0.125,Completed
TXN-00004830,ACC-21608,Transfer,45702.42,USD,Utilities,2025-07-19 21:29:17.754067,True,0.54,Completed
TXN-00004831,ACC-13635,Transfer,13052.9,JPY,Healthcare,2025-11-04 21:29:17.754071,False,0.542,Completed
TXN-00004832,ACC-64397,Transfer,22077.36,JPY,Restaurant,2025-12-08 21:29:17.754075,False,0.74,Completed
TXN-00004833,ACC-68934,Withdrawal,48524.59,EUR,Travel,2025-07-30 21:29:17.754079,False,0.274,Completed
TXN-00004834,ACC-32741,Deposit,19944.46,USD,Retail,2025-09-20 21:29:17.754083,False,0.414,Failed
TXN-00004835,ACC-57079,Deposit,45915.11,EUR,Entertainment,2025-10-21 21:29:17.754087,False,0.979,Completed
TXN-00004836,ACC-83853,Transfer,37829.25,USD,Healthcare,2025-09-14 21:29:17.754091,False,0.922,Completed
TXN-00004837,ACC-37630,Payment,43306.46,GBP,Healthcare,2025-10-05 21:29:17.754095,False,0.619,Completed
TXN-00004838,ACC-61628,Transfer,37870.65,USD,Online,2025-12-11 21:29:17.754099,False,0.753,Completed
TXN-00004839,ACC-76203,Withdrawal,19092.76,USD,Restaurant,2025-09-30 21:29:17.754103,False,0.891,Completed
TXN-00004840,ACC-83020,Deposit,13644.52,JPY,Utilities,2026-01-12 21:29:17.754107,False,0.566,Completed
TXN-00004841,ACC-96829,Transfer,35166.13,EUR,Retail,2025-08-26 21:29:17.754110,False,0.974,Completed
TXN-00004842,ACC-90835,Transfer,4385.28,USD,Healthcare,2025-12-23 21:29:17.754114,True,0.267,Completed
TXN-00004843,ACC-95799,Payment,9241.8,EUR,Retail,2025-11-28 21:29:17.754118,False,0.171,Completed
TXN-00004844,ACC-76258,Transfer,1504.44,JPY,Healthcare,2025-11-29 21:29:17.754122,False,0.526,Completed
TXN-00004845,ACC-15886,Payment,14190.29,USD,Healthcare,2025-07-25 21:29:17.754126,False,0.426,Completed
TXN-00004846,ACC-85480,Payment,15623.55,USD,Retail,2025-10-10 21:29:17.754131,False,0.477,Completed
TXN-00004847,ACC-38012,Withdrawal,44671.52,EUR,Travel,2025-12-05 21:29:17.754134,False,0.096,Completed
TXN-00004848,ACC-76670,Transfer,38075.77,GBP,Retail,2025-10-07 21:29:17.754138,False,0.97,Completed
TXN-00004849,ACC-10223,Transfer,34300.87,JPY,Entertainment,2026-01-04 21:29:17.754142,False,0.558,Completed
TXN-00004850,ACC-17888,Payment,39850.02,GBP,Travel,2025-10-24 21:29:17.754146,False,0.851,Completed
TXN-00004851,ACC-87475,Transfer,31903.41,EUR,Online,2025-12-17 21:29:17.754150,False,0.683,Completed
TXN-00004852,ACC-84168,Deposit,13114.19,EUR,Entertainment,2025-10-30 21:29:17.754154,False,0.18,Completed
TXN-00004853,ACC-32753,Transfer,47860.04,EUR,Retail,2025-10-26 21:29:17.754158,False,0.415,Completed
TXN-00004854,ACC-71420,Payment,6811.59,EUR,Online,2025-12-07 21:29:17.754162,False,0.04,Completed
TXN-00004855,ACC-57614,Payment,5350.81,USD,Retail,2025-10-11 21:29:17.754166,False,0.498,Pending
TXN-00004856,ACC-49516,Withdrawal,11964.29,EUR,Utilities,2025-12-05 21:29:17.754170,False,0.175,Pending
TXN-00004857,ACC-62015,Payment,42818.61,USD,Travel,2025-12-07 21:29:17.754174,False,0.011,Completed
TXN-00004858,ACC-88772,Deposit,22152.94,EUR,Online,2026-01-03 21:29:17.754178,False,0.724,Completed
TXN-00004859,ACC-71118,Deposit,19817.04,USD,Utilities,2025-09-04 21:29:17.754182,False,0.877,Completed
TXN-00004860,ACC-79486,Deposit,14182.19,EUR,Retail,2025-11-04 21:29:17.754186,False,0.631,Completed
TXN-00004861,ACC-33889,Payment,47987.67,EUR,Utilities,2025-12-04 21:29:17.754190,False,0.17,Pending
TXN-00004862,ACC-40742,Payment,38562.79,USD,Healthcare,2025-09-01 21:29:17.754194,False,0.357,Pending
TXN-00004863,ACC-11861,Transfer,8282.94,USD,Entertainment,2025-10-18 21:29:17.754198,False,0.152,Completed
TXN-00004864,ACC-33716,Deposit,17426.57,USD,Restaurant,2025-10-29 21:29:17.754202,False,0.295,Pending
TXN-00004865,ACC-90859,Withdrawal,18039.88,USD,Online,2025-08-22 21:29:17.754206,True,0.484,Completed
TXN-00004866,ACC-35315,Payment,11211.79,EUR,Travel,2025-10-08 21:29:17.754210,False,0.354,Completed
TXN-00004867,ACC-11415,Transfer,6397.46,USD,Travel,2025-07-29 21:29:17.754214,False,0.764,Completed
TXN-00004868,ACC-63657,Payment,41899.26,USD,Travel,2025-08-05 21:29:17.754218,True,0.425,Completed
TXN-00004869,ACC-53938,Transfer,26030.4,JPY,Healthcare,2026-01-05 21:29:17.754222,False,0.119,Pending
TXN-00004870,ACC-72013,Payment,17760.76,USD,Travel,2025-08-19 21:29:17.754226,False,0.576,Failed
TXN-00004871,ACC-10627,Payment,3050.87,USD,Restaurant,2025-10-24 21:29:17.754230,False,0.472,Completed
TXN-00004872,ACC-18703,Withdrawal,12624.33,GBP,Entertainment,2026-01-04 21:29:17.754234,False,0.247,Completed
TXN-00004873,ACC-54539,Deposit,36240.5,USD,Online,2025-08-16 21:29:17.754241,False,0.602,Completed
TXN-00004874,ACC-79175,Payment,44734.84,EUR,Healthcare,2025-09-19 21:29:17.754248,False,0.28,Pending
TXN-00004875,ACC-59913,Withdrawal,44589.61,GBP,Retail,2025-10-12 21:29:17.754255,False,0.641,Completed
TXN-00004876,ACC-53205,Payment,15642.76,EUR,Entertainment,2025-09-05 21:29:17.754261,False,0.241,Pending
TXN-00004877,ACC-34081,Deposit,35437.21,GBP,Healthcare,2025-07-24 21:29:17.754272,False,0.014,Completed
TXN-00004878,ACC-74263,Deposit,7371.53,EUR,Retail,2025-12-07 21:29:17.754279,False,0.819,Completed
TXN-00004879,ACC-39168,Withdrawal,14227.69,GBP,Entertainment,2025-10-25 21:29:17.754286,False,0.563,Completed
TXN-00004880,ACC-52299,Deposit,25803.18,USD,Entertainment,2025-10-23 21:29:17.754295,False,0.572,Completed
TXN-00004881,ACC-66668,Transfer,38792.19,JPY,Retail,2025-07-26 21:29:17.754303,True,0.004,Completed
TXN-00004882,ACC-54770,Transfer,45533.78,EUR,Healthcare,2025-10-21 21:29:17.754310,False,0.157,Completed
TXN-00004883,ACC-84128,Transfer,47113.3,EUR,Retail,2025-11-22 21:29:17.754317,False,0.412,Completed
TXN-00004884,ACC-16725,Payment,8133.38,USD,Retail,2025-08-17 21:29:17.754325,False,0.965,Completed
TXN-00004885,ACC-62910,Deposit,22099.23,USD,Travel,2025-09-16 21:29:17.754352,False,0.723,Completed
TXN-00004886,ACC-55639,Deposit,33791.21,USD,Travel,2025-08-21 21:29:17.754359,False,0.14,Completed
TXN-00004887,ACC-87539,Withdrawal,37635.11,GBP,Retail,2026-01-10 21:29:17.754363,True,0.451,Completed
TXN-00004888,ACC-60964,Transfer,25245.2,GBP,Utilities,2025-11-21 21:29:17.754367,False,0.542,Completed
TXN-00004889,ACC-13869,Withdrawal,2860.04,EUR,Restaurant,2026-01-09 21:29:17.754371,False,0.401,Failed
TXN-00004890,ACC-84869,Withdrawal,40070.33,GBP,Healthcare,2025-09-27 21:29:17.754375,False,0.17,Completed
TXN-00004891,ACC-10972,Payment,43098.2,GBP,Restaurant,2025-08-13 21:29:17.754379,True,0.653,Completed
TXN-00004892,ACC-37048,Transfer,44550.76,EUR,Utilities,2025-07-29 21:29:17.754383,True,0.489,Pending
TXN-00004893,ACC-71084,Deposit,43777.69,JPY,Entertainment,2025-12-21 21:29:17.754387,False,0.943,Completed
TXN-00004894,ACC-77040,Transfer,37694.19,GBP,Travel,2025-09-21 21:29:17.754390,False,0.705,Completed
TXN-00004895,ACC-19640,Payment,20787.73,USD,Utilities,2025-09-13 21:29:17.754394,False,0.132,Completed
TXN-00004896,ACC-76357,Withdrawal,8997.48,USD,Utilities,2025-12-12 21:29:17.754398,False,0.282,Completed
TXN-00004897,ACC-82055,Transfer,6590.4,USD,Retail,2025-11-04 21:29:17.754402,False,0.454,Pending
TXN-00004898,ACC-27710,Transfer,35424.8,USD,Restaurant,2025-12-01 21:29:17.754406,False,0.559,Completed
TXN-00004899,ACC-68258,Withdrawal,38927.14,USD,Retail,2025-10-12 21:29:17.754410,False,0.567,Completed
TXN-00004900,ACC-12920,Withdrawal,32607.99,GBP,Healthcare,2025-09-08 21:29:17.754414,False,0.453,Completed
TXN-00004901,ACC-16600,Transfer,28643.04,GBP,Restaurant,2025-08-15 21:29:17.754418,False,0.876,Pending
TXN-00004902,ACC-94271,Withdrawal,29486.38,USD,Healthcare,2025-11-28 21:29:17.754422,True,0.391,Completed
TXN-00004903,ACC-67662,Deposit,3282.49,EUR,Online,2025-10-14 21:29:17.754426,False,0.774,Completed
TXN-00004904,ACC-80543,Transfer,14124.35,GBP,Entertainment,2025-12-18 21:29:17.754430,False,0.35,Completed
TXN-00004905,ACC-34107,Withdrawal,8529.81,EUR,Restaurant,2025-10-11 21:29:17.754433,False,0.286,Completed
TXN-00004906,ACC-61162,Withdrawal,22729.43,JPY,Restaurant,2025-12-31 21:29:17.754437,False,0.346,Completed
TXN-00004907,ACC-54463,Deposit,3881.42,GBP,Utilities,2025-08-09 21:29:17.754441,True,0.677,Completed
TXN-00004908,ACC-38206,Transfer,16546.81,USD,Healthcare,2025-12-13 21:29:17.754445,False,0.382,Completed
TXN-00004909,ACC-24246,Deposit,43782.01,JPY,Restaurant,2025-09-13 21:29:17.754449,True,0.194,Completed
TXN-00004910,ACC-56162,Payment,4914.06,GBP,Utilities,2025-08-05 21:29:17.754453,False,0.57,Completed
TXN-00004911,ACC-89442,Withdrawal,28271.51,JPY,Retail,2025-11-28 21:29:17.754457,False,0.152,Completed
TXN-00004912,ACC-55983,Transfer,13114.48,USD,Restaurant,2025-07-24 21:29:17.754461,False,0.583,Pending
TXN-00004913,ACC-65474,Withdrawal,18552.06,EUR,Online,2025-08-04 21:29:17.754465,False,0.561,Completed
TXN-00004914,ACC-58386,Withdrawal,14990.85,JPY,Online,2025-10-03 21:29:17.754469,False,0.977,Completed
TXN-00004915,ACC-95514,Payment,3122.72,USD,Utilities,2025-12-08 21:29:17.754473,False,0.18,Failed
TXN-00004916,ACC-30847,Payment,3466.24,USD,Retail,2025-12-16 21:29:17.754477,False,0.997,Completed
TXN-00004917,ACC-21743,Withdrawal,23493.55,USD,Entertainment,2025-11-01 21:29:17.754480,False,0.148,Completed
TXN-00004918,ACC-99731,Transfer,42345.05,USD,Online,2025-11-18 21:29:17.754484,True,0.847,Completed
TXN-00004919,ACC-27385,Transfer,46621.58,GBP,Utilities,2026-01-03 21:29:17.754488,False,0.849,Pending
TXN-00004920,ACC-27588,Transfer,11324.75,USD,Healthcare,2025-11-26 21:29:17.754492,True,0.235,Completed
TXN-00004921,ACC-26459,Payment,44874.78,USD,Retail,2025-12-03 21:29:17.754496,False,0.077,Completed
TXN-00004922,ACC-18318,Deposit,2412.24,USD,Retail,2025-09-30 21:29:17.754500,False,0.208,Completed
TXN-00004923,ACC-29676,Payment,42000.26,USD,Utilities,2025-11-26 21:29:17.754504,True,0.364,Completed
TXN-00004924,ACC-39699,Transfer,27490.98,GBP,Utilities,2025-09-22 21:29:17.754508,False,0.437,Failed
TXN-00004925,ACC-22271,Payment,4324.71,USD,Healthcare,2025-09-30 21:29:17.754512,False,0.64,Completed
TXN-00004926,ACC-25471,Deposit,3857.69,EUR,Retail,2025-08-03 21:29:17.754516,False,0.603,Completed
TXN-00004927,ACC-66514,Payment,7119.55,GBP,Entertainment,2025-09-07 21:29:17.754520,False,0.75,Completed
TXN-00004928,ACC-76454,Payment,2418.35,EUR,Restaurant,2026-01-05 21:29:17.754523,False,0.698,Completed
TXN-00004929,ACC-71385,Transfer,35343.51,EUR,Healthcare,2025-09-07 21:29:17.754527,False,0.024,Completed
TXN-00004930,ACC-74951,Payment,30826.29,EUR,Retail,2025-09-16 21:29:17.754531,False,0.765,Completed
TXN-00004931,ACC-24224,Deposit,41937.57,GBP,Online,2025-08-03 21:29:17.754535,False,0.553,Completed
TXN-00004932,ACC-72692,Payment,24303.47,EUR,Healthcare,2025-08-30 21:29:17.754539,False,0.944,Pending
TXN-00004933,ACC-58011,Withdrawal,29164.84,JPY,Utilities,2025-11-18 21:29:17.754543,False,0.284,Completed
TXN-00004934,ACC-18684,Transfer,7195.2,GBP,Restaurant,2025-10-04 21:29:17.754547,False,0.341,Pending
TXN-00004935,ACC-36534,Deposit,26056.3,EUR,Restaurant,2025-08-25 21:29:17.754551,False,0.367,Completed
TXN-00004936,ACC-62689,Withdrawal,15762.25,USD,Online,2025-11-24 21:29:17.754559,False,0.641,Completed
TXN-00004937,ACC-35426,Transfer,22572.8,EUR,Travel,2025-11-21 21:29:17.754563,True,0.337,Completed
TXN-00004938,ACC-86624,Transfer,41837.18,USD,Healthcare,2025-09-27 21:29:17.754567,True,0.308,Completed
TXN-00004939,ACC-99513,Withdrawal,33590.48,USD,Entertainment,2025-12-16 21:29:17.754571,False,0.183,Failed
TXN-00004940,ACC-30912,Payment,3052.72,EUR,Entertainment,2026-01-09 21:29:17.754575,False,0.348,Completed
TXN-00004941,ACC-43129,Payment,47942.17,USD,Healthcare,2026-01-01 21:29:17.754579,False,0.71,Pending
TXN-00004942,ACC-23316,Deposit,12879.85,USD,Restaurant,2025-11-14 21:29:17.754583,False,0.316,Failed
TXN-00004943,ACC-27678,Transfer,22967.98,USD,Travel,2025-07-22 21:29:17.754587,False,0.727,Completed
TXN-00004944,ACC-76494,Transfer,23479.88,JPY,Utilities,2025-09-20 21:29:17.754591,False,0.419,Completed
TXN-00004945,ACC-24743,Payment,32417.38,EUR,Utilities,2025-10-11 21:29:17.754595,False,0.714,Pending
TXN-00004946,ACC-76090,Withdrawal,42241.56,USD,Utilities,2025-11-17 21:29:17.754599,False,0.886,Completed
TXN-00004947,ACC-10467,Transfer,14123.14,GBP,Travel,2025-12-11 21:29:17.754603,False,0.036,Completed
TXN-00004948,ACC-22244,Transfer,14752.13,JPY,Utilities,2025-10-23 21:29:17.754607,False,0.354,Completed
TXN-00004949,ACC-90474,Transfer,11141.83,EUR,Retail,2025-10-19 21:29:17.754610,False,0.376,Completed
TXN-00004950,ACC-23769,Payment,37998.79,USD,Retail,2025-09-19 21:29:17.754614,False,0.574,Pending
TXN-00004951,ACC-82289,Transfer,31815.8,USD,Travel,2025-10-02 21:29:17.754618,True,0.505,Completed
TXN-00004952,ACC-28111,Withdrawal,10498.02,USD,Restaurant,2025-09-20 21:29:17.754622,False,0.685,Completed
TXN-00004953,ACC-67610,Payment,22348.78,USD,Retail,2025-12-22 21:29:17.754626,False,0.006,Completed
TXN-00004954,ACC-41860,Deposit,20305.36,USD,Utilities,2026-01-12 21:29:17.754630,False,0.921,Completed
TXN-00004955,ACC-32931,Payment,26872.41,USD,Retail,2025-08-03 21:29:17.754634,False,0.577,Failed
TXN-00004956,ACC-25667,Payment,41059.44,USD,Restaurant,2025-09-28 21:29:17.754638,False,0.671,Completed
TXN-00004957,ACC-71432,Payment,44628.34,JPY,Restaurant,2026-01-11 21:29:17.754642,False,0.355,Completed
TXN-00004958,ACC-16176,Transfer,10879.61,EUR,Online,2025-12-04 21:29:17.754646,True,0.236,Completed
TXN-00004959,ACC-13589,Payment,30155.53,USD,Restaurant,2025-10-23 21:29:17.754650,False,0.687,Completed
TXN-00004960,ACC-21265,Deposit,40124.66,USD,Retail,2025-10-12 21:29:17.754653,False,0.884,Completed
TXN-00004961,ACC-65918,Transfer,6869.71,JPY,Entertainment,2025-07-29 21:29:17.754657,False,0.192,Completed
TXN-00004962,ACC-31103,Transfer,17074.95,USD,Healthcare,2025-10-02 21:29:17.754661,True,0.958,Completed
TXN-00004963,ACC-83567,Withdrawal,8073.78,USD,Restaurant,2025-09-15 21:29:17.754665,False,0.189,Completed
TXN-00004964,ACC-33155,Deposit,18851.29,USD,Entertainment,2025-07-31 21:29:17.754669,True,0.496,Completed
TXN-00004965,ACC-22306,Deposit,2099.16,USD,Travel,2025-11-02 21:29:17.754673,False,0.291,Completed
TXN-00004966,ACC-98152,Transfer,24706.5,EUR,Healthcare,2025-09-21 21:29:17.754677,True,0.63,Completed
TXN-00004967,ACC-14816,Deposit,49826.11,USD,Healthcare,2025-12-05 21:29:17.754681,False,0.112,Completed
TXN-00004968,ACC-87516,Payment,43754.0,USD,Retail,2025-12-13 21:29:17.754685,False,0.001,Completed
TXN-00004969,ACC-27906,Withdrawal,25445.35,USD,Restaurant,2025-07-30 21:29:17.754689,False,0.775,Completed
TXN-00004970,ACC-26013,Deposit,29356.7,JPY,Entertainment,2025-12-27 21:29:17.754693,True,0.828,Completed
TXN-00004971,ACC-79624,Payment,38406.51,USD,Healthcare,2025-09-18 21:29:17.754697,True,0.507,Completed
